CollectionYear,Semester,Region,Year Level,Indigenous status,SDA type,Reason description,SDA count
2022,Semester 1,Far North Queensland,Year 8,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,35
2022,Semester 1,Far North Queensland,Year 8,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,15
2022,Semester 1,Far North Queensland,Year 8,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,13
2022,Semester 1,Far North Queensland,Year 8,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,2
2022,Semester 1,Far North Queensland,Year 8,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,6
2022,Semester 1,Far North Queensland,Year 8,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,9
2022,Semester 1,Far North Queensland,Year 8,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,47
2022,Semester 1,Far North Queensland,Year 8,Indigenous,Short Suspension,Property Misconduct involving other's property,14
2022,Semester 1,Far North Queensland,Year 8,Indigenous,Short Suspension,Property Misconduct involving own property,4
2022,Semester 1,Far North Queensland,Year 8,Indigenous,Short Suspension,Refusal to participate in the program of instruction,18
2022,Semester 1,Far North Queensland,Year 8,Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,3
2022,Semester 1,Far North Queensland,Year 8,Indigenous,Short Suspension,Substance Misconduct involving other legal substances,5
2022,Semester 1,Far North Queensland,Year 8,Indigenous,Short Suspension,Substance Misconduct involving tobacco,5
2022,Semester 1,Far North Queensland,Year 8,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,36
2022,Semester 1,Far North Queensland,Year 8,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,13
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Exclusion,Other Serious conduct prejudicial to the good order and management of the school,1
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Exclusion,Substance Misconduct involving an illicit substance,1
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Other conduct prejudicial to the good order and management of the school,2
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Physical Misconduct involving Students involving an object,1
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,3
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Property Misconduct involving other's property,1
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Adults,2
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,18
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,15
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,18
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,1
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,2
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,10
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,51
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,11
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Property Misconduct involving own property,4
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,9
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,5
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Substance Misconduct involving other legal substances,14
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Substance Misconduct involving tobacco,11
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,37
2022,Semester 1,Far North Queensland,Year 8,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,7
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Exclusion,Physical Misconduct involving Adults involving an object,1
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Exclusion,Physical Misconduct involving Adults not involving an object,3
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,1
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,2
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Long Suspension,Physical Misconduct involving Adults not involving an object,1
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Long Suspension,Physical Misconduct involving Students involving an object,2
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,2
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Long Suspension,Property Misconduct involving other's property,1
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Long Suspension,Refusal to participate in the program of instruction,1
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Adults,2
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Short Suspension,Absences,1
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,31
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,7
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,23
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,1
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,4
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,4
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,57
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Short Suspension,Property Misconduct involving other's property,13
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Short Suspension,Property Misconduct involving own property,1
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Short Suspension,Refusal to participate in the program of instruction,16
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,5
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Short Suspension,Substance Misconduct involving other legal substances,6
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Short Suspension,Substance Misconduct involving tobacco,4
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,37
2022,Semester 1,Far North Queensland,Year 9,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,5
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Exclusion,Other Serious conduct prejudicial to the good order and management of the school,3
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Exclusion,Physical Misconduct involving Adults not involving an object,1
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Other conduct prejudicial to the good order and management of the school,1
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,2
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Persistently disruptive behaviour adversely affecting others,1
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Physical Misconduct involving Students involving an object,4
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,4
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Property Misconduct involving other's property,1
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,22
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,3
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,17
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,2
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,10
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,52
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,5
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Property Misconduct involving own property,6
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,13
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,12
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Substance Misconduct involving other legal substances,15
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Substance Misconduct involving tobacco,18
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,36
2022,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,10
2022,Semester 1,Far North Queensland,Year 10,Indigenous,Cancellation,Refusal to participate in the program of instruction,1
2022,Semester 1,Far North Queensland,Year 10,Indigenous,Exclusion,Physical Misconduct involving Adults involving an object,1
2022,Semester 1,Far North Queensland,Year 10,Indigenous,Exclusion,Physical Misconduct involving Adults not involving an object,1
2022,Semester 1,Far North Queensland,Year 10,Indigenous,Exclusion,Physical Misconduct involving Students involving an object,3
2022,Semester 1,Far North Queensland,Year 10,Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,3
2022,Semester 1,Far North Queensland,Year 10,Indigenous,Exclusion,Property Misconduct involving other's property,1
